NTASData [id=16593721232, subwayLine=YUS, stationId=YKM2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=0.2822222222222222, timeString=00.28, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721244, subwayLine=YUS, stationId=SUM2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=5.053084444444444, timeString=05.05, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721245, subwayLine=YUS, stationId=SUM2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=8.825266666666668, timeString=08.83, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721246, subwayLine=YUS, stationId=ROS2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=2.4229022222222225, timeString=02.42, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721247, subwayLine=YUS, stationId=ROS2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=6.071777777777777, timeString=06.07, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721248, subwayLine=YUS, stationId=ROS2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=9.84396, timeString=09.84, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721249, subwayLine=YUS, stationId=BLO2, trainId=3, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721250, subwayLine=YUS, stationId=BLO2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=3.7509111111111113, timeString=03.75, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721251, subwayLine=YUS, stationId=BLO2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=7.399786666666666, timeString=07.40, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721252, subwayLine=YUS, stationId=WEL2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=0.9543466666666667, timeString=00.95, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721253, subwayLine=YUS, stationId=WEL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=4.705257777777778, timeString=04.71, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721254, subwayLine=YUS, stationId=WEL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=8.354133333333333, timeString=08.35, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721255, subwayLine=YUS, stationId=COL2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=1.8838577777777779, timeString=01.88, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721256, subwayLine=YUS, stationId=COL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=5.634768888888889, timeString=05.63, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721257, subwayLine=YUS, stationId=COL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=9.283644444444443, timeString=09.28, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721258, subwayLine=YUS, stationId=DUN2, trainId=101, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721259, subwayLine=YUS, stationId=DUN2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=2.7507155555555554, timeString=02.75, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721260, subwayLine=YUS, stationId=DUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=6.501626666666667, timeString=06.50, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721261, subwayLine=YUS, stationId=QUN2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=0.7567911111111111, timeString=00.76, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721262, subwayLine=YUS, stationId=QUN2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=3.5075066666666666, timeString=03.51, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721263, subwayLine=YUS, stationId=QUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=7.258417777777778, timeString=07.26, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721264, subwayLine=YUS, stationId=KNG2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=1.5824444444444445, timeString=01.58, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721265, subwayLine=YUS, stationId=KNG2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=4.3331599999999995, timeString=04.33, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721266, subwayLine=YUS, stationId=KNG2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=8.084071111111111, timeString=08.08, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721267, subwayLine=YUS, stationId=UNI2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=2.3894711111111113, timeString=02.39, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721268, subwayLine=YUS, stationId=UNI2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=5.140186666666667, timeString=05.14, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721269, subwayLine=YUS, stationId=UNI2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=8.891097777777777, timeString=08.89, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721270, subwayLine=YUS, stationId=STA2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=3.31616, timeString=03.32, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721271, subwayLine=YUS, stationId=STA2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=6.066875555555555, timeString=06.07, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721272, subwayLine=YUS, stationId=STA2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=9.817786666666667, timeString=09.82, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721273, subwayLine=YUS, stationId=OSG2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=4.011426666666667, timeString=04.01, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721274, subwayLine=YUS, stationId=OSG2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=6.762142222222222, timeString=06.76, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721275, subwayLine=YUS, stationId=OSG2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=10.513053333333332, timeString=10.51, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721276, subwayLine=YUS, stationId=STP2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=4.765395555555555, timeString=04.77, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721277, subwayLine=YUS, stationId=STP2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=7.516111111111112, timeString=07.52, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721278, subwayLine=YUS, stationId=STP2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=11.26702222222222, timeString=11.27, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721279, subwayLine=YUS, stationId=QPK2, trainId=128, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721280, subwayLine=YUS, stationId=QPK2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=5.9077022222222215, timeString=05.91, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721281, subwayLine=YUS, stationId=QPK2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=8.658417777777778, timeString=08.66, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721282, subwayLine=YUS, stationId=MUS2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=1.2625333333333333, timeString=01.26, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721283, subwayLine=YUS, stationId=MUS2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=7.170235555555555, timeString=07.17, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721284, subwayLine=YUS, stationId=MUS2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=9.920951111111112, timeString=09.92, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721285, subwayLine=YUS, stationId=SGU2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=2.4220555555555556, timeString=02.42, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721286, subwayLine=YUS, stationId=SGU2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=8.329757777777777, timeString=08.33, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721287, subwayLine=YUS, stationId=SGU2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=11.080473333333334, timeString=11.08, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721288, subwayLine=YUS, stationId=SPA2, trainId=126, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721289, subwayLine=YUS, stationId=SPA2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=3.5897622222222223, timeString=03.59, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721290, subwayLine=YUS, stationId=SPA2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=9.497464444444443, timeString=09.50, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721291, subwayLine=YUS, stationId=DUP2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=0.997808888888889, timeString=01.00, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721292, subwayLine=YUS, stationId=DUP2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=4.587571111111111, timeString=04.59, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721293, subwayLine=YUS, stationId=DUP2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=10.495273333333332, timeString=10.50, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721294, subwayLine=YUS, stationId=SCW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=3.622346666666667, timeString=03.62, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721295, subwayLine=YUS, stationId=SCW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=7.2121088888888885, timeString=07.21, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721296, subwayLine=YUS, stationId=SCW2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=13.11981111111111, timeString=13.12, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721297, subwayLine=YUS, stationId=EGW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=2.3380185185185183, timeString=02.34, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721298, subwayLine=YUS, stationId=EGW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=8.435517777777777, timeString=08.44, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721299, subwayLine=YUS, stationId=EGW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=12.02528, timeString=12.03, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721300, subwayLine=YUS, stationId=GCN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=4.157658518518518, timeString=04.16, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721301, subwayLine=YUS, stationId=GCN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=10.255157777777777, timeString=10.26, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721302, subwayLine=YUS, stationId=GCN2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=13.844920000000002, timeString=13.84, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721303, subwayLine=YUS, stationId=LWW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=5.521791851851852, timeString=05.52, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721304, subwayLine=YUS, stationId=LWW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=11.619291111111112, timeString=11.62, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721305, subwayLine=YUS, stationId=LWW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=15.209053333333333, timeString=15.21, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721306, subwayLine=YUS, stationId=YKD2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=1.4702037037037037, timeString=01.47, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721307, subwayLine=YUS, stationId=YKD2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=7.548018518518518, timeString=07.55, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721308, subwayLine=YUS, stationId=YKD2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=13.645517777777778, timeString=13.65, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721309, subwayLine=YUS, stationId=WIL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=3.489657037037037, timeString=03.49, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721310, subwayLine=YUS, stationId=WIL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=9.56747185185185, timeString=09.57, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721311, subwayLine=YUS, stationId=WIL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=15.664971111111111, timeString=15.66, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721312, subwayLine=YUS, stationId=SHW2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721313, subwayLine=YUS, stationId=SHW2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=7.340934814814815, timeString=07.34, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721314, subwayLine=YUS, stationId=SHW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=13.418749629629628, timeString=13.42, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721315, subwayLine=YUS, stationId=SHW1, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721316, subwayLine=YUS, stationId=SHW1, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=7.340934814814815, timeString=07.34, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721317, subwayLine=YUS, stationId=SHW1, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=13.418749629629628, timeString=13.42, trainDestination=SHW2, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721318, subwayLine=YUS, stationId=WIL1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=3.142905837037037, timeString=03.14, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721319, subwayLine=YUS, stationId=YKD1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=5.158408059259259, timeString=05.16, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721320, subwayLine=YUS, stationId=LWW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=7.176732503703703, timeString=07.18, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721321, subwayLine=YUS, stationId=GCN1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=8.535221392592591, timeString=08.54, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721322, subwayLine=YUS, stationId=EGW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=10.355425837037036, timeString=10.36, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721323, subwayLine=YUS, stationId=SCW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=15.054861392592594, timeString=15.05, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721324, subwayLine=YUS, stationId=DUP1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=0.8776111111111111, timeString=00.88, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721325, subwayLine=YUS, stationId=DUP1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=17.679399170370374, timeString=17.68, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721326, subwayLine=YUS, stationId=SPA1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=1.8782422222222221, timeString=01.88, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721327, subwayLine=YUS, stationId=SPA1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=18.680030281481482, timeString=18.68, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721328, subwayLine=YUS, stationId=SGU1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=3.007848888888889, timeString=03.01, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721329, subwayLine=YUS, stationId=SGU1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=19.809636948148146, timeString=19.81, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721330, subwayLine=YUS, stationId=MUS1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=4.209845555555556, timeString=04.21, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721331, subwayLine=YUS, stationId=MUS1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=21.011633614814812, timeString=21.01, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721332, subwayLine=YUS, stationId=QPK1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=5.472378888888889, timeString=05.47, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721333, subwayLine=YUS, stationId=QPK1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=22.27416694814815, timeString=22.27, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721334, subwayLine=YUS, stationId=STP1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=6.623152222222222, timeString=06.62, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721335, subwayLine=YUS, stationId=STP1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=23.42494028148148, timeString=23.42, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721336, subwayLine=YUS, stationId=OSG1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=0.4961466666666666, timeString=00.50, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721337, subwayLine=YUS, stationId=OSG1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=7.374298888888887, timeString=07.37, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721338, subwayLine=YUS, stationId=OSG1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=24.176086948148146, timeString=24.18, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721339, subwayLine=YUS, stationId=STA1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=1.3299844444444444, timeString=01.33, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721340, subwayLine=YUS, stationId=STA1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=8.208136666666666, timeString=08.21, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
NTASData [id=16593721341, subwayLine=YUS, stationId=STA1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=25.009924725925924, timeString=25.01, trainDestination=FIN1, createDate=Sun Sep 17 11:03:57 EDT 2017, systemMessageType=Normal]
