NTASData [id=16594086143, subwayLine=BD, stationId=ISL1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=1.0334871529411767, timeString=01.03, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086144, subwayLine=BD, stationId=RYK1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=3.0383939665634676, timeString=03.04, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086145, subwayLine=BD, stationId=OML1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=0.2610144891640867, timeString=00.26, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086146, subwayLine=BD, stationId=OML1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=5.45737960123839, timeString=05.46, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086147, subwayLine=BD, stationId=JNE1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=1.856757027863777, timeString=01.86, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086148, subwayLine=BD, stationId=JNE1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=7.053122139938081, timeString=07.05, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086149, subwayLine=BD, stationId=RUN1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=2.9866934489164088, timeString=02.99, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086150, subwayLine=BD, stationId=RUN1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=8.183058560990712, timeString=08.18, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086151, subwayLine=BD, stationId=HPK1, trainId=209, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086152, subwayLine=BD, stationId=HPK1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=4.211580260061919, timeString=04.21, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086153, subwayLine=BD, stationId=HPK1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=9.407945372136224, timeString=09.41, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086154, subwayLine=BD, stationId=KEL1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=1.2421556656346753, timeString=01.24, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086155, subwayLine=BD, stationId=KEL1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=5.453735925696595, timeString=05.45, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086156, subwayLine=BD, stationId=KEL1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=10.650101037770899, timeString=10.65, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086157, subwayLine=BD, stationId=DNW1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=2.1922978328173377, timeString=02.19, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086158, subwayLine=BD, stationId=DNW1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=6.403878092879257, timeString=06.40, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086159, subwayLine=BD, stationId=DNW1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=11.600243204953562, timeString=11.60, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086160, subwayLine=BD, stationId=LAN1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=3.6136532507739947, timeString=03.61, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086161, subwayLine=BD, stationId=LAN1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=7.825233510835913, timeString=07.83, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086162, subwayLine=BD, stationId=LAN1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=13.021598622910219, timeString=13.02, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086163, subwayLine=BD, stationId=DUF1, trainId=208, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594086164, subwayLine=BD, stationId=DUF1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=4.493162972136224, timeString=04.49, trainDestination=KEN1, createDate=Sun Sep 17 11:30:24 EDT 2017, systemMessageType=Normal]
