NTASData [id=16593912729, subwayLine=YUS, stationId=DUN2, trainId=106, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912759, subwayLine=YUS, stationId=SPA2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=3.3347622222222224, timeString=03.33, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912760, subwayLine=YUS, stationId=SPA2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=6.716623555555556, timeString=06.72, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912761, subwayLine=YUS, stationId=SPA2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=7.91502, timeString=07.92, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912762, subwayLine=YUS, stationId=DUP2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=4.332571111111111, timeString=04.33, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912763, subwayLine=YUS, stationId=DUP2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=7.714432444444444, timeString=07.71, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912764, subwayLine=YUS, stationId=DUP2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=8.912828888888887, timeString=08.91, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912765, subwayLine=YUS, stationId=SCW2, trainId=192, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912766, subwayLine=YUS, stationId=SCW2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=6.9571088888888895, timeString=06.96, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912767, subwayLine=YUS, stationId=SCW2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=10.338970222222223, timeString=10.34, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912768, subwayLine=YUS, stationId=EGW2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=4.813171111111111, timeString=04.81, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912769, subwayLine=YUS, stationId=EGW2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=11.770280000000001, timeString=11.77, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912770, subwayLine=YUS, stationId=EGW2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=15.152141333333335, timeString=15.15, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912771, subwayLine=YUS, stationId=GCN2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=1.337537037037037, timeString=01.34, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912772, subwayLine=YUS, stationId=GCN2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=6.632811111111112, timeString=06.63, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912773, subwayLine=YUS, stationId=GCN2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=13.589920000000001, timeString=13.59, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912774, subwayLine=YUS, stationId=LWW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=2.7016703703703704, timeString=02.70, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912775, subwayLine=YUS, stationId=LWW2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=7.996944444444444, timeString=08.00, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912776, subwayLine=YUS, stationId=LWW2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=14.954053333333334, timeString=14.95, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912777, subwayLine=YUS, stationId=YKD2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=0.2801111111111111, timeString=00.28, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912778, subwayLine=YUS, stationId=YKD2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=4.727897037037037, timeString=04.73, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912779, subwayLine=YUS, stationId=YKD2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=10.023171111111111, timeString=10.02, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912780, subwayLine=YUS, stationId=WIL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=2.2995644444444445, timeString=02.30, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912781, subwayLine=YUS, stationId=WIL2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=6.74735037037037, timeString=06.75, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912782, subwayLine=YUS, stationId=WIL2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=12.042624444444446, timeString=12.04, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912783, subwayLine=YUS, stationId=SHW2, trainId=123, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912784, subwayLine=YUS, stationId=SHW2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=0.5888703703703704, timeString=00.59, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912785, subwayLine=YUS, stationId=SHW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=2.1653148148148147, timeString=02.17, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912786, subwayLine=YUS, stationId=SHW1, trainId=532, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912787, subwayLine=YUS, stationId=SHW1, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=0.5888703703703704, timeString=00.59, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912788, subwayLine=YUS, stationId=SHW1, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=2.1653148148148147, timeString=02.17, trainDestination=SHW2, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912789, subwayLine=YUS, stationId=WIL1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=0.5053132444444444, timeString=00.51, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912790, subwayLine=YUS, stationId=WIL1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=1.3834799111111111, timeString=01.38, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912791, subwayLine=YUS, stationId=WIL1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=2.7868502814814815, timeString=02.79, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912792, subwayLine=YUS, stationId=YKD1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=1.50114, timeString=01.50, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912793, subwayLine=YUS, stationId=YKD1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=2.5208154666666664, timeString=02.52, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912794, subwayLine=YUS, stationId=YKD1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=3.3989821333333334, timeString=03.40, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912795, subwayLine=YUS, stationId=LWW1, trainId=118, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912796, subwayLine=YUS, stationId=LWW1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=0.4872222222222223, timeString=00.49, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912797, subwayLine=YUS, stationId=LWW1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=3.5194644444444445, timeString=03.52, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912798, subwayLine=YUS, stationId=GCN1, trainId=118, trainMessage=Delayed, trainDirection=North, timeInt=1.358488888888889, timeString=01.36, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912799, subwayLine=YUS, stationId=GCN1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=1.845711111111111, timeString=01.85, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912800, subwayLine=YUS, stationId=GCN1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=4.877953333333333, timeString=04.88, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912801, subwayLine=YUS, stationId=EGW1, trainId=118, trainMessage=Delayed, trainDirection=North, timeInt=3.1786933333333334, timeString=03.18, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912802, subwayLine=YUS, stationId=EGW1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=3.6659155555555554, timeString=03.67, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912803, subwayLine=YUS, stationId=EGW1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=6.698157777777777, timeString=06.70, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912804, subwayLine=YUS, stationId=SCW1, trainId=118, trainMessage=Delayed, trainDirection=North, timeInt=7.878128888888888, timeString=07.88, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912805, subwayLine=YUS, stationId=SCW1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=8.36535111111111, timeString=08.37, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912806, subwayLine=YUS, stationId=SCW1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=11.397593333333331, timeString=11.40, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912807, subwayLine=YUS, stationId=DUP1, trainId=118, trainMessage=Delayed, trainDirection=North, timeInt=10.502666666666665, timeString=10.50, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912808, subwayLine=YUS, stationId=DUP1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=10.989888888888888, timeString=10.99, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912809, subwayLine=YUS, stationId=DUP1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=14.022131111111111, timeString=14.02, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912810, subwayLine=YUS, stationId=SPA1, trainId=118, trainMessage=Delayed, trainDirection=North, timeInt=11.503297777777778, timeString=11.50, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912811, subwayLine=YUS, stationId=SPA1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=11.99052, timeString=11.99, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912812, subwayLine=YUS, stationId=SPA1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=15.022762222222221, timeString=15.02, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912813, subwayLine=YUS, stationId=SGU1, trainId=101, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912814, subwayLine=YUS, stationId=SGU1, trainId=118, trainMessage=Delayed, trainDirection=North, timeInt=12.632904444444442, timeString=12.63, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912815, subwayLine=YUS, stationId=SGU1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=13.120126666666666, timeString=13.12, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912816, subwayLine=YUS, stationId=MUS1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912817, subwayLine=YUS, stationId=MUS1, trainId=118, trainMessage=Delayed, trainDirection=North, timeInt=13.83490111111111, timeString=13.83, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912818, subwayLine=YUS, stationId=MUS1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=14.322123333333332, timeString=14.32, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912819, subwayLine=YUS, stationId=QPK1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=2.46453, timeString=02.46, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912820, subwayLine=YUS, stationId=QPK1, trainId=118, trainMessage=Delayed, trainDirection=North, timeInt=15.097434444444442, timeString=15.10, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912821, subwayLine=YUS, stationId=QPK1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=15.584656666666666, timeString=15.58, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912822, subwayLine=YUS, stationId=STP1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=3.6153033333333333, timeString=03.62, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912823, subwayLine=YUS, stationId=STP1, trainId=118, trainMessage=Delayed, trainDirection=North, timeInt=16.248207777777775, timeString=16.25, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912824, subwayLine=YUS, stationId=STP1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=16.735429999999997, timeString=16.74, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912825, subwayLine=YUS, stationId=OSG1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=4.36645, timeString=04.37, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912826, subwayLine=YUS, stationId=OSG1, trainId=118, trainMessage=Delayed, trainDirection=North, timeInt=16.999354444444442, timeString=17.00, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912827, subwayLine=YUS, stationId=OSG1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=17.486576666666668, timeString=17.49, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912828, subwayLine=YUS, stationId=STA1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=5.200287777777778, timeString=05.20, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912829, subwayLine=YUS, stationId=STA1, trainId=118, trainMessage=Delayed, trainDirection=North, timeInt=17.83319222222222, timeString=17.83, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912830, subwayLine=YUS, stationId=STA1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=18.320414444444445, timeString=18.32, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912831, subwayLine=YUS, stationId=UNI1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=6.1072211111111105, timeString=06.11, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912832, subwayLine=YUS, stationId=UNI1, trainId=118, trainMessage=Delayed, trainDirection=North, timeInt=18.740125555555554, timeString=18.74, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912833, subwayLine=YUS, stationId=UNI1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=19.227347777777776, timeString=19.23, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912834, subwayLine=YUS, stationId=KNG1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=6.902112222222222, timeString=06.90, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912835, subwayLine=YUS, stationId=KNG1, trainId=118, trainMessage=Delayed, trainDirection=North, timeInt=19.535016666666664, timeString=19.54, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912836, subwayLine=YUS, stationId=KNG1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=20.022238888888886, timeString=20.02, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912837, subwayLine=YUS, stationId=QUN1, trainId=16, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
NTASData [id=16593912838, subwayLine=YUS, stationId=QUN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=7.727765555555553, timeString=07.73, trainDestination=FIN1, createDate=Sun Sep 17 11:17:46 EDT 2017, systemMessageType=Normal]
