NTASData [id=16593883567, subwayLine=BD, stationId=ISL1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=2.0933984842105264, timeString=02.09, trainDestination=KEN1, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883644, subwayLine=BD, stationId=WAR1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=11.36206476780186, timeString=11.36, trainDestination=KEN1, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883645, subwayLine=BD, stationId=WAR1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=14.053319256965944, timeString=14.05, trainDestination=KEN1, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883646, subwayLine=BD, stationId=KEN1, trainId=220, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883647, subwayLine=BD, stationId=KEN1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=4.607856936222911, timeString=04.61, trainDestination=KEN1, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883648, subwayLine=BD, stationId=KEN1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=9.493671425387, timeString=09.49, trainDestination=KEN1, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883649, subwayLine=BD, stationId=KEN2, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=4.607856936222911, timeString=04.61, trainDestination=KEN1, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883650, subwayLine=BD, stationId=KEN2, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=9.493671425387, timeString=09.49, trainDestination=KEN1, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883651, subwayLine=BD, stationId=KEN2, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=16.443471796904028, timeString=16.44, trainDestination=KEN1, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883652, subwayLine=BD, stationId=WAR2, trainId=218, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883653, subwayLine=BD, stationId=WAR2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=4.515380804953561, timeString=04.52, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883654, subwayLine=BD, stationId=VPK2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=3.948100235294118, timeString=03.95, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883655, subwayLine=BD, stationId=VPK2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=8.46348104024768, timeString=08.46, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883656, subwayLine=BD, stationId=MST2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=6.187603021671828, timeString=06.19, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883657, subwayLine=BD, stationId=MST2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=10.70298382662539, timeString=10.70, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883658, subwayLine=BD, stationId=WDB2, trainId=217, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883659, subwayLine=BD, stationId=WDB2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=7.921496396284831, timeString=07.92, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883660, subwayLine=BD, stationId=WDB2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=12.436877201238394, timeString=12.44, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883661, subwayLine=BD, stationId=COX2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=1.3072677399380805, timeString=01.31, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883662, subwayLine=BD, stationId=COX2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=9.228764136222912, timeString=09.23, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883663, subwayLine=BD, stationId=COX2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=13.744144941176472, timeString=13.74, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883664, subwayLine=BD, stationId=GWD2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=2.2501909597523224, timeString=02.25, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883665, subwayLine=BD, stationId=GWD2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=10.171687356037154, timeString=10.17, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883666, subwayLine=BD, stationId=GWD2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=14.687068160990716, timeString=14.69, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883667, subwayLine=BD, stationId=DON2, trainId=216, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883668, subwayLine=BD, stationId=DON2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=3.441672445820434, timeString=03.44, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883669, subwayLine=BD, stationId=DON2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=11.363168842105264, timeString=11.36, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883670, subwayLine=BD, stationId=PAP2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=0.9304669969040249, timeString=00.93, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883671, subwayLine=BD, stationId=PAP2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=4.372139442724459, timeString=04.37, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883672, subwayLine=BD, stationId=PAP2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=12.29363583900929, timeString=12.29, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883673, subwayLine=BD, stationId=CHE2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=1.9580359133126939, timeString=01.96, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883674, subwayLine=BD, stationId=CHE2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=5.399708359133127, timeString=05.40, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883675, subwayLine=BD, stationId=CHE2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=13.321204755417957, timeString=13.32, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883676, subwayLine=BD, stationId=BRD2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=3.036092165944273, timeString=03.04, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16593883677, subwayLine=BD, stationId=BRD2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=6.477764611764707, timeString=06.48, trainDestination=KIP2, createDate=Sun Sep 17 11:15:38 EDT 2017, systemMessageType=Normal]
