NTASData [id=16594488500, subwayLine=YUS, stationId=COL2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=0.6745111111111111, timeString=00.67, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488516, subwayLine=YUS, stationId=STA2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=4.857528888888888, timeString=04.86, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488517, subwayLine=YUS, stationId=STA2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=8.829573333333332, timeString=08.83, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488518, subwayLine=YUS, stationId=OSG2, trainId=999, trainMessage=Arriving, trainDirection=South, timeInt=0.19924888888888886, timeString=00.20, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488519, subwayLine=YUS, stationId=OSG2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=1.6219555555555556, timeString=01.62, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488520, subwayLine=YUS, stationId=OSG2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=5.552795555555555, timeString=05.55, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488521, subwayLine=YUS, stationId=STP2, trainId=112, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488522, subwayLine=YUS, stationId=STP2, trainId=999, trainMessage=Arriving, trainDirection=South, timeInt=0.9532177777777778, timeString=00.95, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488523, subwayLine=YUS, stationId=STP2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=2.3759244444444447, timeString=02.38, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488524, subwayLine=YUS, stationId=QPK2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=1.1423066666666668, timeString=01.14, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488525, subwayLine=YUS, stationId=QPK2, trainId=999, trainMessage=Arriving, trainDirection=South, timeInt=2.095524444444444, timeString=02.10, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488526, subwayLine=YUS, stationId=QPK2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=3.5182311111111115, timeString=03.52, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488527, subwayLine=YUS, stationId=MUS2, trainId=111, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488528, subwayLine=YUS, stationId=MUS2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=2.40484, timeString=02.40, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488529, subwayLine=YUS, stationId=MUS2, trainId=999, trainMessage=Arriving, trainDirection=South, timeInt=3.358057777777778, timeString=03.36, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488530, subwayLine=YUS, stationId=SGU2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=0.3654777777777778, timeString=00.37, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488531, subwayLine=YUS, stationId=SGU2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=1.1595222222222223, timeString=01.16, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488532, subwayLine=YUS, stationId=SGU2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=3.5643622222222224, timeString=03.56, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488533, subwayLine=YUS, stationId=SPA2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=1.5331844444444447, timeString=01.53, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488534, subwayLine=YUS, stationId=SPA2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=2.3272288888888886, timeString=02.33, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488535, subwayLine=YUS, stationId=SPA2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=4.7320688888888895, timeString=04.73, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488536, subwayLine=YUS, stationId=DUP2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=2.530993333333333, timeString=02.53, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488537, subwayLine=YUS, stationId=DUP2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=3.3250377777777778, timeString=03.33, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488538, subwayLine=YUS, stationId=DUP2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=5.729877777777778, timeString=05.73, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488539, subwayLine=YUS, stationId=SCW2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=0.7127407407407408, timeString=00.71, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488540, subwayLine=YUS, stationId=SCW2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=5.155531111111111, timeString=05.16, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488541, subwayLine=YUS, stationId=SCW2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=5.9495755555555565, timeString=05.95, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488542, subwayLine=YUS, stationId=EGW2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=5.525911851851852, timeString=05.53, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488543, subwayLine=YUS, stationId=EGW2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=9.968702222222223, timeString=09.97, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488544, subwayLine=YUS, stationId=EGW2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=10.762746666666667, timeString=10.76, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488545, subwayLine=YUS, stationId=GCN2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=7.3455518518518526, timeString=07.35, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488546, subwayLine=YUS, stationId=GCN2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=11.788342222222223, timeString=11.79, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488547, subwayLine=YUS, stationId=GCN2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=12.582386666666666, timeString=12.58, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488548, subwayLine=YUS, stationId=LWW2, trainId=93, trainMessage=Delayed, trainDirection=South, timeInt=0.8527777777777777, timeString=00.85, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488549, subwayLine=YUS, stationId=LWW2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=8.709685185185185, timeString=08.71, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488550, subwayLine=YUS, stationId=LWW2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=13.152475555555556, timeString=13.15, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488551, subwayLine=YUS, stationId=YKD2, trainId=93, trainMessage=Delayed, trainDirection=South, timeInt=2.879004444444444, timeString=02.88, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488552, subwayLine=YUS, stationId=YKD2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=10.735911851851853, timeString=10.74, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488553, subwayLine=YUS, stationId=YKD2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=15.178702222222224, timeString=15.18, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488554, subwayLine=YUS, stationId=WIL2, trainId=106, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488555, subwayLine=YUS, stationId=WIL2, trainId=5, trainMessage=Delayed, trainDirection=South, timeInt=0.4154311111111111, timeString=00.42, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488556, subwayLine=YUS, stationId=WIL2, trainId=93, trainMessage=Delayed, trainDirection=South, timeInt=4.898457777777778, timeString=04.90, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488557, subwayLine=YUS, stationId=SHW2, trainId=126, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488558, subwayLine=YUS, stationId=SHW2, trainId=104, trainMessage=Delayed, trainDirection=South, timeInt=3.0164814814814815, timeString=03.02, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488559, subwayLine=YUS, stationId=SHW2, trainId=106, trainMessage=Delayed, trainDirection=South, timeInt=3.851277777777778, timeString=03.85, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488560, subwayLine=YUS, stationId=SHW1, trainId=128, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488561, subwayLine=YUS, stationId=SHW1, trainId=104, trainMessage=Delayed, trainDirection=South, timeInt=3.0164814814814815, timeString=03.02, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488562, subwayLine=YUS, stationId=SHW1, trainId=106, trainMessage=Delayed, trainDirection=South, timeInt=3.851277777777778, timeString=03.85, trainDestination=SHW2, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488563, subwayLine=YUS, stationId=WIL1, trainId=125, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488564, subwayLine=YUS, stationId=WIL1, trainId=532, trainMessage=Arriving, trainDirection=North, timeInt=0.8368688, timeString=00.84, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488565, subwayLine=YUS, stationId=YKD1, trainId=123, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488566, subwayLine=YUS, stationId=YKD1, trainId=124, trainMessage=Arriving, trainDirection=North, timeInt=1.0103555555555555, timeString=01.01, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488567, subwayLine=YUS, stationId=YKD1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=2.015502222222222, timeString=02.02, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488568, subwayLine=YUS, stationId=LWW1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=2.0183244444444446, timeString=02.02, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488569, subwayLine=YUS, stationId=LWW1, trainId=124, trainMessage=Arriving, trainDirection=North, timeInt=3.02868, timeString=03.03, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488570, subwayLine=YUS, stationId=LWW1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=4.033826666666666, timeString=04.03, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488571, subwayLine=YUS, stationId=GCN1, trainId=122, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488572, subwayLine=YUS, stationId=GCN1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=3.3768133333333337, timeString=03.38, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488573, subwayLine=YUS, stationId=GCN1, trainId=124, trainMessage=Arriving, trainDirection=North, timeInt=4.38716888888889, timeString=04.39, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488574, subwayLine=YUS, stationId=EGW1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=1.8202044444444447, timeString=01.82, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488575, subwayLine=YUS, stationId=EGW1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=5.197017777777778, timeString=05.20, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488576, subwayLine=YUS, stationId=EGW1, trainId=124, trainMessage=Arriving, trainDirection=North, timeInt=6.207373333333333, timeString=06.21, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488577, subwayLine=YUS, stationId=SCW1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=0.7879259259259259, timeString=00.79, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488578, subwayLine=YUS, stationId=SCW1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=6.519639999999999, timeString=06.52, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488579, subwayLine=YUS, stationId=SCW1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=9.896453333333332, timeString=09.90, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488580, subwayLine=YUS, stationId=DUP1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488581, subwayLine=YUS, stationId=DUP1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=3.412463703703704, timeString=03.41, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488582, subwayLine=YUS, stationId=DUP1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=9.144177777777777, timeString=09.14, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488583, subwayLine=YUS, stationId=SPA1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=1.0006311111111112, timeString=01.00, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488584, subwayLine=YUS, stationId=SPA1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=4.413094814814815, timeString=04.41, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488585, subwayLine=YUS, stationId=SPA1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=10.144808888888887, timeString=10.14, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488586, subwayLine=YUS, stationId=SGU1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=2.130237777777778, timeString=02.13, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488587, subwayLine=YUS, stationId=SGU1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=5.5427014814814815, timeString=05.54, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488588, subwayLine=YUS, stationId=SGU1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=11.274415555555555, timeString=11.27, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488589, subwayLine=YUS, stationId=MUS1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=3.3322344444444445, timeString=03.33, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488590, subwayLine=YUS, stationId=MUS1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=6.744698148148149, timeString=06.74, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488591, subwayLine=YUS, stationId=MUS1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=12.476412222222221, timeString=12.48, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488592, subwayLine=YUS, stationId=QPK1, trainId=109, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488593, subwayLine=YUS, stationId=QPK1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=4.594767777777777, timeString=04.59, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488594, subwayLine=YUS, stationId=QPK1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=8.007231481481481, timeString=08.01, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488595, subwayLine=YUS, stationId=STP1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=1.1507733333333334, timeString=01.15, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488596, subwayLine=YUS, stationId=STP1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=5.745541111111111, timeString=05.75, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488597, subwayLine=YUS, stationId=STP1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=9.158004814814817, timeString=09.16, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488598, subwayLine=YUS, stationId=OSG1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=1.90192, timeString=01.90, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488599, subwayLine=YUS, stationId=OSG1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=6.496687777777778, timeString=06.50, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488600, subwayLine=YUS, stationId=OSG1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=9.909151481481482, timeString=09.91, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488601, subwayLine=YUS, stationId=STA1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=2.7357577777777777, timeString=02.74, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488602, subwayLine=YUS, stationId=STA1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=7.330525555555555, timeString=07.33, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488603, subwayLine=YUS, stationId=STA1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=10.742989259259259, timeString=10.74, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488604, subwayLine=YUS, stationId=UNI1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=3.6426911111111115, timeString=03.64, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488605, subwayLine=YUS, stationId=UNI1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=8.237458888888888, timeString=08.24, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488606, subwayLine=YUS, stationId=UNI1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=11.649922592592592, timeString=11.65, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488607, subwayLine=YUS, stationId=KNG1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=0.1840088888888889, timeString=00.18, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488608, subwayLine=YUS, stationId=KNG1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=4.437582222222223, timeString=04.44, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488609, subwayLine=YUS, stationId=KNG1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=9.03235, timeString=09.03, trainDestination=FIN1, createDate=Sun Sep 17 12:00:54 EDT 2017, systemMessageType=Normal]
