NTASData [id=16593857438, subwayLine=SHEP, stationId=YIE2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=2.2973154362416106, timeString=02.30, trainDestination=YIE2, createDate=Sun Sep 17 11:13:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593857439, subwayLine=SHEP, stationId=YIE2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=10.564328859060403, timeString=10.56, trainDestination=YIE2, createDate=Sun Sep 17 11:13:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593857440, subwayLine=SHEP, stationId=YIE1, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=2.2973154362416106, timeString=02.30, trainDestination=YIE2, createDate=Sun Sep 17 11:13:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593857441, subwayLine=SHEP, stationId=YIE1, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=10.564328859060403, timeString=10.56, trainDestination=YIE2, createDate=Sun Sep 17 11:13:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593857442, subwayLine=SHEP, stationId=BYV1, trainId=461, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=DML1, createDate=Sun Sep 17 11:13:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593857443, subwayLine=SHEP, stationId=BSS1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=1.787214765100671, timeString=01.79, trainDestination=DML1, createDate=Sun Sep 17 11:13:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593857444, subwayLine=SHEP, stationId=LES1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=3.37510067114094, timeString=03.38, trainDestination=DML1, createDate=Sun Sep 17 11:13:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593857445, subwayLine=SHEP, stationId=DML1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=2.097986577181208, timeString=02.10, trainDestination=DML1, createDate=Sun Sep 17 11:13:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593857446, subwayLine=SHEP, stationId=DML1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=6.879765100671141, timeString=06.88, trainDestination=DML1, createDate=Sun Sep 17 11:13:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593857447, subwayLine=SHEP, stationId=DML2, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=2.097986577181208, timeString=02.10, trainDestination=DML1, createDate=Sun Sep 17 11:13:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593857448, subwayLine=SHEP, stationId=DML2, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=6.879765100671141, timeString=06.88, trainDestination=DML1, createDate=Sun Sep 17 11:13:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593857449, subwayLine=SHEP, stationId=LES2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=3.036241610738255, timeString=03.04, trainDestination=YIE2, createDate=Sun Sep 17 11:13:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593857450, subwayLine=SHEP, stationId=BSS2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=4.632181208053691, timeString=04.63, trainDestination=YIE2, createDate=Sun Sep 17 11:13:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593857451, subwayLine=SHEP, stationId=BYV2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=6.423422818791946, timeString=06.42, trainDestination=YIE2, createDate=Sun Sep 17 11:13:44 EDT 2017, systemMessageType=Normal]
