NTASData [id=16593416015, subwayLine=YUS, stationId=EGL1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=0.11909777777777777, timeString=00.12, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416049, subwayLine=YUS, stationId=STC2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=9.917466666666668, timeString=09.92, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416050, subwayLine=YUS, stationId=SUM2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=2.0386444444444445, timeString=02.04, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416051, subwayLine=YUS, stationId=SUM2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=5.445937777777777, timeString=05.45, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416052, subwayLine=YUS, stationId=SUM2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=11.321675555555556, timeString=11.32, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416053, subwayLine=YUS, stationId=ROS2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=3.0573377777777777, timeString=03.06, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416054, subwayLine=YUS, stationId=ROS2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=6.464631111111112, timeString=06.46, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416055, subwayLine=YUS, stationId=ROS2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=12.34036888888889, timeString=12.34, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416056, subwayLine=YUS, stationId=BLO2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=4.385346666666667, timeString=04.39, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416057, subwayLine=YUS, stationId=BLO2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=7.7926400000000005, timeString=07.79, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416058, subwayLine=YUS, stationId=BLO2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=13.668377777777778, timeString=13.67, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416059, subwayLine=YUS, stationId=WEL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=5.339693333333333, timeString=05.34, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416060, subwayLine=YUS, stationId=WEL2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=8.746986666666666, timeString=08.75, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416061, subwayLine=YUS, stationId=WEL2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=14.622724444444446, timeString=14.62, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416062, subwayLine=YUS, stationId=COL2, trainId=125, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416063, subwayLine=YUS, stationId=COL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=6.269204444444444, timeString=06.27, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416064, subwayLine=YUS, stationId=COL2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=9.676497777777776, timeString=09.68, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416065, subwayLine=YUS, stationId=DUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=0.8668577777777778, timeString=00.87, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416066, subwayLine=YUS, stationId=DUN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=7.136062222222224, timeString=07.14, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416067, subwayLine=YUS, stationId=DUN2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=10.543355555555555, timeString=10.54, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416068, subwayLine=YUS, stationId=QUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=1.623648888888889, timeString=01.62, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416069, subwayLine=YUS, stationId=QUN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=7.892853333333333, timeString=07.89, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416070, subwayLine=YUS, stationId=QUN2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=11.300146666666667, timeString=11.30, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416071, subwayLine=YUS, stationId=KNG2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=2.4493022222222223, timeString=02.45, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416072, subwayLine=YUS, stationId=KNG2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=8.718506666666666, timeString=08.72, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416073, subwayLine=YUS, stationId=KNG2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=12.125799999999998, timeString=12.13, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416074, subwayLine=YUS, stationId=UNI2, trainId=124, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416075, subwayLine=YUS, stationId=UNI2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=3.256328888888889, timeString=03.26, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416076, subwayLine=YUS, stationId=UNI2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=9.525533333333334, timeString=09.53, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416077, subwayLine=YUS, stationId=STA2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=0.9266888888888889, timeString=00.93, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416078, subwayLine=YUS, stationId=STA2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=4.183017777777778, timeString=04.18, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416079, subwayLine=YUS, stationId=STA2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=10.452222222222222, timeString=10.45, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416080, subwayLine=YUS, stationId=OSG2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=1.6219555555555556, timeString=01.62, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416081, subwayLine=YUS, stationId=OSG2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=4.878284444444445, timeString=04.88, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416082, subwayLine=YUS, stationId=OSG2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=11.147488888888887, timeString=11.15, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416083, subwayLine=YUS, stationId=STP2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=2.3759244444444447, timeString=02.38, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416084, subwayLine=YUS, stationId=STP2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=5.632253333333333, timeString=05.63, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416085, subwayLine=YUS, stationId=STP2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=11.901457777777775, timeString=11.90, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416086, subwayLine=YUS, stationId=QPK2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=3.5182311111111115, timeString=03.52, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416087, subwayLine=YUS, stationId=QPK2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=6.774559999999999, timeString=06.77, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416088, subwayLine=YUS, stationId=QPK2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=13.043764444444442, timeString=13.04, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416089, subwayLine=YUS, stationId=MUS2, trainId=123, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416090, subwayLine=YUS, stationId=MUS2, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416091, subwayLine=YUS, stationId=MUS2, trainId=111, trainMessage=AtStation, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=MUS1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416092, subwayLine=YUS, stationId=MUS1, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416093, subwayLine=YUS, stationId=MUS1, trainId=111, trainMessage=AtStation, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=MUS1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416094, subwayLine=YUS, stationId=MUS1, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=4.780764444444444, timeString=04.78, trainDestination=MUS2, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416095, subwayLine=YUS, stationId=UNI1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=0.4001911111111111, timeString=00.40, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416096, subwayLine=YUS, stationId=KNG1, trainId=109, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416097, subwayLine=YUS, stationId=KNG1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=1.1950822222222222, timeString=01.20, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416098, subwayLine=YUS, stationId=QUN1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=0.8256533333333334, timeString=00.83, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416099, subwayLine=YUS, stationId=QUN1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=2.0207355555555555, timeString=02.02, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416100, subwayLine=YUS, stationId=DUN1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=1.5801866666666666, timeString=01.58, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416101, subwayLine=YUS, stationId=DUN1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=2.7752688888888892, timeString=02.78, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416102, subwayLine=YUS, stationId=COL1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=2.447044444444445, timeString=02.45, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416103, subwayLine=YUS, stationId=COL1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=3.6421266666666665, timeString=03.64, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416104, subwayLine=YUS, stationId=WEL1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=3.3647022222222223, timeString=03.36, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416105, subwayLine=YUS, stationId=WEL1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=4.559784444444444, timeString=04.56, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416106, subwayLine=YUS, stationId=BLO1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=4.319048888888888, timeString=04.32, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416107, subwayLine=YUS, stationId=BLO1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=5.51413111111111, timeString=05.51, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416108, subwayLine=YUS, stationId=ROS1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=1.0735733333333333, timeString=01.07, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416109, subwayLine=YUS, stationId=ROS1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=5.647622222222223, timeString=05.65, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416110, subwayLine=YUS, stationId=ROS1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=6.842704444444445, timeString=06.84, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416111, subwayLine=YUS, stationId=SUM1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=2.1029911111111113, timeString=02.10, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416112, subwayLine=YUS, stationId=SUM1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=6.67704, timeString=06.68, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416113, subwayLine=YUS, stationId=SUM1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=7.872122222222222, timeString=07.87, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416114, subwayLine=YUS, stationId=STC1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=0.7518400000000001, timeString=00.75, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416115, subwayLine=YUS, stationId=STC1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=3.5111511111111113, timeString=03.51, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416116, subwayLine=YUS, stationId=STC1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=8.0852, timeString=08.09, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416117, subwayLine=YUS, stationId=DAV1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=2.7842755555555554, timeString=02.78, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416118, subwayLine=YUS, stationId=DAV1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=5.543586666666666, timeString=05.54, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
NTASData [id=16593416119, subwayLine=YUS, stationId=DAV1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=10.117635555555555, timeString=10.12, trainDestination=FIN1, createDate=Sun Sep 17 10:40:29 EDT 2017, systemMessageType=Normal]
