NTASData [id=16593637939, subwayLine=BD, stationId=PAP2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=0.1721223529411765, timeString=00.17, trainDestination=KIP2, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638050, subwayLine=BD, stationId=BAU1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=9.65417612879257, timeString=09.65, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638051, subwayLine=BD, stationId=YNG1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=2.802583281733747, timeString=02.80, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638052, subwayLine=BD, stationId=YNG1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=7.203411670588235, timeString=07.20, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638053, subwayLine=BD, stationId=YNG1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=10.454418977089784, timeString=10.45, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638054, subwayLine=BD, stationId=SHE1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=1.0644408668730652, timeString=01.06, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638055, subwayLine=BD, stationId=SHE1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=4.122024148606812, timeString=04.12, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638056, subwayLine=BD, stationId=SHE1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=8.5228525374613, timeString=08.52, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638057, subwayLine=BD, stationId=CFK1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=2.1024843343653252, timeString=02.10, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638058, subwayLine=BD, stationId=CFK1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=5.160067616099072, timeString=05.16, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638059, subwayLine=BD, stationId=CFK1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=9.56089600495356, timeString=09.56, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638060, subwayLine=BD, stationId=BRD1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=3.676994674922601, timeString=03.68, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638061, subwayLine=BD, stationId=BRD1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=6.734577956656349, timeString=06.73, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638062, subwayLine=BD, stationId=BRD1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=11.135406345510836, timeString=11.14, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638063, subwayLine=BD, stationId=CHE1, trainId=220, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638064, subwayLine=BD, stationId=CHE1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=4.71546278637771, timeString=04.72, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638065, subwayLine=BD, stationId=CHE1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=7.773046068111455, timeString=07.77, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638066, subwayLine=BD, stationId=PAP1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=0.9691095975232199, timeString=00.97, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638067, subwayLine=BD, stationId=PAP1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=5.68457238390093, timeString=05.68, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638068, subwayLine=BD, stationId=PAP1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=8.742155665634677, timeString=08.74, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638069, subwayLine=BD, stationId=DON1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=1.9077863777089783, timeString=01.91, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638070, subwayLine=BD, stationId=DON1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=6.623249164086687, timeString=06.62, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638071, subwayLine=BD, stationId=DON1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=9.680832445820434, timeString=09.68, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638072, subwayLine=BD, stationId=GWD1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=3.037552941176471, timeString=03.04, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638073, subwayLine=BD, stationId=GWD1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=7.75301572755418, timeString=07.75, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638074, subwayLine=BD, stationId=GWD1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=10.810599009287925, timeString=10.81, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638075, subwayLine=BD, stationId=COX1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=3.9918000000000005, timeString=03.99, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638076, subwayLine=BD, stationId=COX1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=8.70726278637771, timeString=08.71, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638077, subwayLine=BD, stationId=COX1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=11.764846068111455, timeString=11.76, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638078, subwayLine=BD, stationId=WDB1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=0.8088052012383902, timeString=00.81, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638079, subwayLine=BD, stationId=WDB1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=5.4271686687306495, timeString=05.43, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638080, subwayLine=BD, stationId=WDB1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=10.142631455108358, timeString=10.14, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638081, subwayLine=BD, stationId=MST1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=2.533639504643963, timeString=02.53, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638082, subwayLine=BD, stationId=MST1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=7.1520029721362235, timeString=07.15, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638083, subwayLine=BD, stationId=MST1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=11.867465758513932, timeString=11.87, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638084, subwayLine=BD, stationId=VPK1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=4.709162600619195, timeString=04.71, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638085, subwayLine=BD, stationId=VPK1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=9.327526068111455, timeString=09.33, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638086, subwayLine=BD, stationId=VPK1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=14.042988854489163, timeString=14.04, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638087, subwayLine=BD, stationId=WAR1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=3.297218823529412, timeString=03.30, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638088, subwayLine=BD, stationId=WAR1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=8.651487678018576, timeString=08.65, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638089, subwayLine=BD, stationId=WAR1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=13.269851145510836, timeString=13.27, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638090, subwayLine=BD, stationId=KEN1, trainId=216, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638091, subwayLine=BD, stationId=KEN1, trainId=296, trainMessage=Delayed, trainDirection=East, timeInt=0.2914756160990713, timeString=00.29, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638092, subwayLine=BD, stationId=KEN1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=3.5214421597523224, timeString=03.52, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638093, subwayLine=BD, stationId=KEN2, trainId=296, trainMessage=Delayed, trainDirection=East, timeInt=0.2914756160990713, timeString=00.29, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638094, subwayLine=BD, stationId=KEN2, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=3.5214421597523224, timeString=03.52, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638095, subwayLine=BD, stationId=KEN2, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=8.37862585263158, timeString=08.38, trainDestination=KEN1, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638096, subwayLine=BD, stationId=WAR2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=2.710179685448917, timeString=02.71, trainDestination=KIP2, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638097, subwayLine=BD, stationId=VPK2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=1.6181765944272448, timeString=01.62, trainDestination=KIP2, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638098, subwayLine=BD, stationId=VPK2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=6.658279920743035, timeString=06.66, trainDestination=KIP2, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638099, subwayLine=BD, stationId=MST2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=3.857679380804954, timeString=03.86, trainDestination=KIP2, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638100, subwayLine=BD, stationId=MST2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=8.897782707120745, timeString=08.90, trainDestination=KIP2, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638101, subwayLine=BD, stationId=WDB2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=5.591572755417957, timeString=05.59, trainDestination=KIP2, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638102, subwayLine=BD, stationId=WDB2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=10.63167608173375, timeString=10.63, trainDestination=KIP2, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638103, subwayLine=BD, stationId=COX2, trainId=213, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638104, subwayLine=BD, stationId=COX2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=6.898840495356038, timeString=06.90, trainDestination=KIP2, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638105, subwayLine=BD, stationId=COX2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=11.93894382167183, timeString=11.94, trainDestination=KIP2, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638106, subwayLine=BD, stationId=GWD2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=0.9429232198142415, timeString=00.94, trainDestination=KIP2, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638107, subwayLine=BD, stationId=GWD2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=7.841763715170279, timeString=07.84, trainDestination=KIP2, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638108, subwayLine=BD, stationId=GWD2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=12.881867041486071, timeString=12.88, trainDestination=KIP2, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638109, subwayLine=BD, stationId=DON2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=2.134404705882353, timeString=02.13, trainDestination=KIP2, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638110, subwayLine=BD, stationId=DON2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=9.03324520123839, timeString=09.03, trainDestination=KIP2, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16593638111, subwayLine=BD, stationId=DON2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=14.073348527554183, timeString=14.07, trainDestination=KIP2, createDate=Sun Sep 17 10:57:07 EDT 2017, systemMessageType=Normal]
